image_name,gt_xmin,gt_ymin,gt_xmax,gt_ymax,pred_xmin,pred_ymin,pred_xmax,pred_ymax,iou,gt_label,pred_label,error_xmin,error_ymin,error_xmax,error_ymax,truncated,occluded,right,down,forward
001062,396.11,187.65,508.45,268.19,395.1683,185.07858,509.56296,266.96317,0.9374075193365202,Car,Car,-0.9417000000000257,-2.5714200000000176,1.1129599999999868,-1.2268300000000067,0.0,1,-3.3,1.84,15.46
001062,738.63,182.33,863.42,263.27,740.30664,183.0016,865.61035,261.28036,0.9382007628585707,Car,Car,1.6766400000000203,0.6715999999999838,2.1903500000000804,-1.9896400000000085,0.0,1,4.02,1.75,16.06
001062,543.58,177.72,605.72,219.99,540.80035,179.32059,605.14185,221.7378,0.8778201755907596,Car,Car,-2.7796500000000606,1.600590000000011,-0.5781500000000506,1.7477999999999838,0.0,1,-1.43,1.85,29.78
001062,651.36,178.09,707.39,207.59,651.00745,176.6079,703.8921,207.57895,0.889447415528539,Car,Car,-0.35255000000006476,-1.4821000000000026,-3.4978999999999587,-0.01105000000001155,0.0,0,3.89,1.85,40.12
001063,136.2,186.67,270.96,244.93,136.1282,185.27228,269.73422,242.97134,0.9348725959809951,Car,Car,-0.07179999999999609,-1.3977199999999925,-1.225779999999986,-1.958660000000009,0.0,0,-12.73,2.08,22.88
001063,296.43,182.68,351.66,209.12,297.73398,182.66174,351.06375,207.72488,0.9140346405076208,Car,Car,1.3039799999999673,-0.018259999999997945,-0.5962499999999977,-1.3951199999999915,0.0,0,-19.29,2.36,48.81
001065,928.17,160.85,1241.0,374.0,926.28296,188.82477,1239.9512,371.89755,0.8516001135771127,Car,Car,-1.8870399999999563,27.974770000000007,-1.0488000000000284,-2.102449999999976,0.99,0,2.75,1.62,2.5
001065,746.12,184.82,1011.23,339.89,741.7486,187.18063,1003.0906,347.94434,0.8942353557412855,Car,Car,-4.371399999999994,2.3606300000000147,-8.139400000000023,8.054340000000025,0.0,1,2.75,1.52,8.45
001065,681.97,169.16,770.57,243.71,679.4777,166.6907,761.28265,242.533,0.8325333797992818,Car,Car,-2.4923,-2.469300000000004,-9.28735000000006,-1.177000000000021,0.0,1,2.69,1.57,17.56
001065,225.97,174.51,437.53,249.06,194.20961,170.05322,397.31638,275.62985,0.522635736996188,Car,Car,-31.76039,-4.456779999999981,-40.21361999999999,26.569849999999974,0.0,2,-6.19,1.62,16.2
001065,650.97,174.73,694.79,208.86,649.9176,172.15611,699.714,208.66025,0.8140163830486552,Car,Car,-1.0524000000000342,-2.5738899999999774,4.924000000000092,-0.19975000000002296,0.0,1,2.64,1.49,31.26
001066,793.26,174.62,1061.42,271.55,794.08215,171.97836,1056.8657,272.0987,0.9493309154660708,Car,Car,0.8221499999999651,-2.6416399999999953,-4.554300000000012,0.5486999999999966,0.0,0,5.39,1.63,12.85
001067,882.4,177.42,1217.58,276.23,880.4115,172.61827,1211.66,275.4898,0.9251032066941277,Car,Car,-1.9884999999999309,-4.801729999999992,-5.919999999999845,-0.7402000000000157,0.0,0,7.16,1.61,12.34
001067,31.83,177.37,255.45,255.89,24.932957,184.20232,250.0054,258.9849,0.8341748509696322,Car,Car,-6.897043,6.8323199999999815,-5.44459999999998,3.0948999999999955,0.0,1,-10.08,1.69,15.62
001068,662.66,159.66,732.11,350.38,658.097,158.09027,732.3133,349.596,0.9245659201009754,Pedestrian,Pedestrian,-4.562999999999988,-1.5697299999999927,0.20330000000001291,-0.7839999999999918,0.0,0,0.84,1.54,6.96
001068,721.26,152.5,803.36,349.64,719.1273,157.49158,790.60675,349.36673,0.8018315299804047,Pedestrian,Pedestrian,-2.1327,4.991579999999999,-12.75324999999998,-0.27326999999996815,0.0,0,1.46,1.55,7.09
001068,205.17,154.81,288.38,347.46,198.85825,147.71535,281.88174,348.0926,0.8261735458407327,Pedestrian,Pedestrian,-6.311749999999989,-7.0946500000000015,-6.498260000000016,0.6326000000000249,0.0,1,-3.71,1.53,7.17
001068,515.71,166.73,562.9,209.2,514.6086,165.67302,565.2341,209.22305,0.9090221260431585,Car,Car,-1.1014000000000124,-1.0569799999999816,2.334100000000035,0.023050000000012005,0.0,0,-3.23,1.37,38.35
001069,489.41,173.25,542.76,212.32,490.13675,172.74863,541.4772,212.50735,0.9462801500448265,Car,Car,0.7267499999999814,-0.5013700000000085,-1.282799999999952,0.18735000000000923,0.0,0,-3.64,1.22,29.41
001070,770.47,161.59,854.14,373.0,766.2032,163.88719,846.35046,374.0,0.8503039157622279,Pedestrian,Pedestrian,-4.266799999999989,2.2971900000000005,-7.789539999999988,1.0,0.03,0,1.7,1.58,6.15
001070,860.39,149.57,967.72,373.0,856.62616,151.32677,953.79877,374.0,0.8311661079014699,Pedestrian,Pedestrian,-3.763839999999959,1.7567700000000173,-13.921230000000037,1.0,0.03,0,2.54,1.56,6.12
001070,643.4,164.13,672.73,255.75,635.7461,164.13121,671.2579,256.63086,0.7463461086957869,Pedestrian,Pedestrian,-7.6539000000000215,0.0012100000000145883,-1.4721000000000686,0.8808599999999842,0.0,0,1.01,1.46,14.56
001070,470.9,164.72,535.47,221.69,468.68634,166.37665,538.0511,221.7368,0.9048824109703723,Car,Car,-2.2136600000000044,1.6566500000000133,2.581099999999992,0.046799999999990405,0.0,1,-3.89,1.49,29.19
001074,745.63,161.59,934.82,292.77,745.3268,158.68723,934.53406,289.5897,0.9517312100123873,Car,Car,-0.30319999999994707,-2.902770000000004,-0.285940000000096,-3.1802999999999884,0.0,0,3.18,1.52,10.78
001075,592.63,174.28,615.67,196.47,591.0249,172.75955,616.8654,196.40843,0.8323665257856058,Car,Car,-1.605099999999993,-1.520450000000011,1.1954000000000633,-0.06156999999998902,0.0,0,-0.46,1.8,56.19
001075,330.4,184.71,384.59,214.77,329.58014,185.532,381.6754,210.69936,0.7822975860637145,Car,Car,-0.8198600000000056,0.8220000000000027,-2.9145999999999503,-4.070639999999997,0.0,1,-14.36,2.3,41.14
001076,567.51,189.63,604.79,220.23,566.7376,187.5835,605.855,222.09752,0.8449515417466859,Car,Car,-0.7723999999999478,-2.046500000000009,1.0650000000000546,1.8675200000000132,0.0,0,-1.12,2.05,32.9
001076,521.84,186.26,553.62,210.47,521.0737,186.70497,551.76526,210.03505,0.8868078996865814,Car,Car,-0.7663000000000011,0.4449700000000121,-1.8547399999999925,-0.4349499999999864,0.0,0,-4.4,2.22,44.1
001077,871.14,204.68,1241.0,374.0,855.7106,194.91248,1241.2544,374.58487,0.9040460578506782,Car,Car,-15.429399999999987,-9.767520000000019,0.2544000000000324,0.5848700000000235,0.93,0,2.77,1.59,3.56
001077,706.78,171.87,842.26,279.77,703.2802,170.01338,843.77155,279.90637,0.9468410033853207,Car,Car,-3.4997999999999365,-1.8566199999999924,1.5115500000000566,0.13636999999999944,0.0,0,2.69,1.64,12.66
001077,47.13,177.73,367.1,287.12,52.990795,173.4445,364.30136,289.14917,0.921198578544209,Car,Car,5.860794999999996,-4.285499999999985,-2.7986400000000344,2.029170000000022,0.0,2,-6.18,1.66,11.26
001077,659.68,180.21,711.29,221.19,659.1119,178.0804,714.8796,219.89388,0.8538190303267016,Car,Car,-0.5680999999999585,-2.1296000000000106,3.5896000000000186,-1.296120000000002,0.0,0,2.66,1.66,26.32
001078,647.42,179.81,683.56,207.17,648.46014,181.79898,685.2958,208.01353,0.8370317487984198,Car,Car,1.040140000000065,1.988979999999998,1.7358000000000402,0.8435300000000154,0.0,0,2.99,1.81,39.91
001078,172.76,186.3,400.18,265.55,191.44525,189.31847,399.5975,268.98737,0.8467987291403167,Car,Car,18.685249999999996,3.0184699999999793,-0.5824999999999818,3.437369999999987,0.0,1,-6.29,1.71,14.22
001078,0.0,194.56,294.76,323.61,0.83981425,219.8086,322.16086,375.0,0.5315610618344614,Car,Car,0.83981425,25.24860000000001,27.400860000000023,51.389999999999986,0.3,3,-6.6,1.8,9.38
001079,641.66,178.79,689.8,216.72,638.97437,181.20564,688.9696,215.98433,0.8572503358981727,Car,Car,-2.6856299999999464,2.4156399999999962,-0.8303999999999405,-0.7356699999999989,0.0,0,2.49,1.93,33.26
001080,606.52,176.43,662.3,228.76,607.1352,177.24431,662.6741,229.1173,0.9607074194758765,Car,Car,0.6152000000000726,0.8143100000000061,0.37409999999999854,0.3573000000000093,0.0,0,0.83,1.74,23.96
001080,556.17,177.79,593.13,202.44,552.0198,177.56006,591.6459,203.96448,0.8075456914767243,Car,Car,-4.150199999999927,-0.22993999999999915,-1.4841000000000122,1.5244800000000112,0.0,0,-2.15,1.75,44.27
001082,592.37,173.73,641.61,220.31,590.9925,171.74811,640.2709,219.92932,0.9014567536346926,Car,Car,-1.3775000000000546,-1.9818899999999928,-1.3391000000000304,-0.38068000000001234,0.0,0,0.18,1.62,26.26
001082,340.03,186.16,428.55,235.61,338.17987,183.66245,429.25812,236.22562,0.914347906504821,Car,Car,-1.8501299999999787,-2.4975499999999897,0.7081200000000081,0.6156199999999785,0.0,0,-7.02,1.82,22.7
001082,760.68,168.86,963.94,267.4,758.5034,168.35269,964.3402,268.6936,0.969758114426982,Car,Car,-2.176599999999894,-0.5073100000000181,0.40019999999992706,1.2936000000000263,0.0,0,4.55,1.44,12.84
001082,694.54,173.79,831.15,231.48,692.63947,172.37851,817.9685,232.0489,0.8642675168033555,Car,Car,-1.9005300000000034,-1.4114899999999864,-13.181500000000028,0.5689000000000135,0.0,2,4.17,1.44,19.51
001084,501.36,176.72,568.58,229.86,497.0734,172.96819,563.92615,230.55402,0.8114969443311445,Car,Car,-4.286600000000021,-3.751810000000006,-4.653850000000034,0.6940199999999948,0.0,1,-2.26,1.6,22.36
001084,0.0,174.25,334.18,301.26,4.543217,173.50987,331.61816,299.06656,0.9563815225920624,Car,Car,4.543217,-0.7401299999999935,-2.561840000000018,-2.1934400000000096,0.2,0,-6.11,1.52,9.44
001086,902.8,189.59,1241.0,374.0,890.009,186.2984,1241.7089,374.49496,0.942267355634756,Car,Car,-12.79099999999994,-3.2916000000000167,0.7089000000000851,0.49495999999999185,0.93,0,2.78,1.66,3.33
001086,444.61,192.53,530.53,263.48,445.50635,193.7446,529.76184,260.44516,0.9218940683426446,Car,Car,0.896349999999984,1.2145999999999901,-0.7681599999999662,-3.034840000000031,0.0,0,-2.87,1.97,17.27
001086,670.34,179.86,761.93,254.1,668.09503,182.62468,766.1987,254.68703,0.8939785746580816,Car,Car,-2.2449700000000803,2.7646799999999985,4.268700000000081,0.5870299999999986,0.0,0,2.48,1.82,17.89
001087,582.56,180.78,614.75,208.09,577.9397,182.6041,615.5966,208.22575,0.8015156746231453,Car,Car,-4.620299999999929,1.8240999999999872,0.8465999999999667,0.1357500000000016,0.0,0,-0.7,1.88,40.17
001087,1005.15,189.01,1241.0,338.95,990.6101,189.80626,1242.0,331.90848,0.8920249777360104,Car,Car,-14.539899999999989,0.796260000000018,1.0,-7.041519999999991,0.33,1,6.7,1.68,9.09
001088,153.89,166.54,233.41,333.35,141.7407,164.81184,234.10771,332.0856,0.8465103665489077,Pedestrian,Pedestrian,-12.149299999999982,-1.7281600000000026,0.6977100000000007,-1.2644000000000233,0.0,0,-4.33,1.54,7.4
001089,0.0,131.13,296.73,374.0,6.460686,134.42282,287.15036,375.0,0.9294977174693974,Car,Car,6.460686,3.292820000000006,-9.57964000000004,1.0,0.09,0,-4.94,1.7,8.36
001089,300.57,185.39,356.93,235.41,300.47055,184.22844,360.8615,232.96928,0.8703381978995697,Car,Car,-0.09944999999999027,-1.1615599999999802,3.9314999999999714,-2.440719999999999,0.0,0,-10.21,2.12,26.29
001089,515.32,181.89,608.01,251.21,517.7739,182.68034,610.2158,247.63286,0.8922925569257074,Car,Car,2.453899999999976,0.7903400000000147,2.205799999999954,-3.577140000000014,0.0,0,-1.37,1.81,18.41
001090,540.86,187.59,572.24,219.89,536.9609,188.83153,571.9826,218.96031,0.8290408849551213,Car,Car,-3.899099999999976,1.2415299999999831,-0.25739999999996144,-0.9296899999999937,0.0,0,-3.09,2.54,40.81
001091,21.93,150.74,113.93,336.46,18.191744,140.03323,123.61605,343.16293,0.7978703464847829,Pedestrian,Pedestrian,-3.738256,-10.706770000000006,9.686049999999994,6.702930000000038,0.04,3,-5.46,1.52,7.17
001093,0.0,193.36,379.98,374.0,2.9349823,187.73067,373.33374,374.84747,0.9418660403759199,Car,Car,2.9349823,-5.62933000000001,-6.646260000000041,0.8474699999999871,0.26,0,-3.87,1.66,7.23
001093,591.23,173.31,630.56,212.48,590.9573,172.47107,630.80664,213.13297,0.9507552169922076,Car,Car,-0.2726999999999862,-0.8389300000000048,0.24664000000007036,0.6529700000000105,0.0,0,0.01,1.67,32.43
001094,580.12,183.92,607.2,210.96,577.65784,185.00525,605.423,208.75703,0.760052026416367,Car,Car,-2.46216000000004,1.085250000000002,-1.7770000000000437,-2.202970000000022,0.0,0,-1.08,2.38,46.77
001094,500.66,185.19,551.14,230.34,498.6011,185.9937,549.07764,229.46191,0.8885278660474587,Car,Car,-2.058900000000051,0.8036999999999921,-2.0623600000000124,-0.8780900000000145,0.0,0,-3.31,2.13,28.78
001095,571.19,185.98,605.84,214.04,569.1839,185.57289,606.1433,213.73357,0.9146311973564671,Car,Car,-2.0061000000000604,-0.40710999999998876,0.30329999999992197,-0.306430000000006,0.0,0,-1.08,1.92,35.26
001095,525.32,184.14,554.85,207.47,524.1435,182.52945,555.21265,206.5037,0.8538981583496446,Car,Car,-1.1765000000000327,-1.6105499999999893,0.36265000000003056,-0.9662999999999897,0.0,0,-4.38,2.1,45.37
001096,813.1,210.04,1241.0,374.0,817.5316,207.51599,1242.0,374.7451,0.9682304204078133,Car,Car,4.431600000000003,-2.524010000000004,1.0,0.7450999999999794,0.51,0,3.05,1.79,6.08
001096,197.22,190.49,459.97,346.9,202.48546,186.58499,462.11176,339.41122,0.9037318341790282,Car,Car,5.26545999999999,-3.9050100000000043,2.1417599999999766,-7.488779999999963,0.0,0,-3.05,1.62,8.55
001096,673.62,182.99,729.19,228.49,671.4382,181.521,731.5435,226.08711,0.851616746570789,Car,Car,-2.181799999999953,-1.4690000000000225,2.35349999999994,-2.4028900000000135,0.0,0,3.22,1.89,26.3
001097,0.0,192.2,290.4,374.0,0.0,189.2552,283.20398,375.0,0.955011428671123,Car,Car,0.0,-2.9447999999999865,-7.196019999999976,1.0,0.91,0,-3.5,1.7,4.01
001097,461.32,164.7,592.81,259.2,460.24014,168.04683,594.4627,265.1344,0.8897156432967279,Car,Car,-1.0798599999999965,3.3468300000000113,1.6527000000000953,5.934400000000039,0.0,0,-1.55,1.52,14.81
001097,826.88,170.66,955.42,286.93,818.26404,168.96762,958.6881,280.5434,0.8566034462687154,Car,Car,-8.615959999999973,-1.6923799999999858,3.268100000000004,-6.386599999999987,0.0,0,4.1,1.46,10.78
001097,314.89,180.93,450.86,259.92,311.45947,177.33025,450.45734,260.23096,0.9267523478657407,Car,Car,-3.430529999999976,-3.5997500000000002,-0.4026600000000258,0.31095999999996593,0.0,0,-4.63,1.6,15.17
001098,563.63,174.29,618.67,227.47,562.49164,174.77187,618.52246,229.81335,0.9276576079678625,Car,Car,-1.1383600000000342,0.4818700000000149,-0.1475399999999354,2.343350000000015,0.0,0,-0.71,1.67,23.73
001101,974.91,169.37,1066.42,373.0,953.00824,152.80832,1066.793,374.0,0.7403846933387201,Pedestrian,Pedestrian,-21.901759999999967,-16.561679999999996,0.3729999999998199,1.0,0.23,0,2.8,1.61,5.09
001101,685.27,167.68,753.93,330.93,681.8453,169.66402,742.37225,321.10992,0.7374098551519537,Pedestrian,Pedestrian,-3.42470000000003,1.9840199999999868,-11.557749999999942,-9.820080000000019,0.0,0,1.2,1.57,8.16
001101,527.68,171.75,602.82,229.63,527.6546,173.54848,599.3788,231.09941,0.9023900231046962,Car,Car,-0.02539999999999054,1.798480000000012,-3.4412000000000944,1.4694100000000105,0.0,1,-1.01,1.31,21.7
001102,389.54,194.97,460.94,242.77,389.2564,194.96208,463.17984,241.4802,0.9405124450999904,Car,Car,-0.2836000000000354,-0.007920000000012806,2.239840000000015,-1.2898000000000138,0.0,1,-6.22,2.21,24.47
001103,0.0,191.0,84.9,268.0,0.0,193.3966,79.44071,267.27338,0.8977443066271698,Car,Car,0.0,2.3966000000000065,-5.45929000000001,-0.7266200000000254,0.38,0,-15.39,2.29,18.96
001103,40.85,201.54,132.76,250.74,54.840126,200.17184,131.90764,245.993,0.7403450760463463,Car,Car,13.990125999999997,-1.368159999999989,-0.8523600000000044,-4.747000000000014,0.0,1,-18.33,2.55,25.39
001103,621.63,184.15,674.36,216.92,619.9366,184.63388,672.5036,216.68712,0.9149512656611083,Car,Car,-1.693399999999997,0.4838799999999992,-1.8564000000000078,-0.23287999999999442,0.0,0,1.87,2.05,35.17
001104,577.15,173.46,640.42,231.12,576.2349,174.49937,641.0335,232.1874,0.9417757232532333,Car,Car,-0.9150999999999385,1.039369999999991,0.6135000000000446,1.0673999999999921,0.0,0,0.0,1.27,22.07
001104,0.0,205.21,183.33,375.0,0.0,224.65074,161.31644,373.82825,0.7731011803060169,Car,Car,0.0,19.440740000000005,-22.013560000000012,-1.1717499999999745,0.95,0,-4.59,1.64,4.31
001104,144.95,187.63,308.21,262.39,139.18181,187.79549,291.82904,261.3399,0.8553071600435229,Car,Car,-5.768189999999976,0.16549000000000547,-16.38095999999996,-1.0500999999999863,0.0,1,-8.42,1.51,16.23
001105,683.89,182.81,778.44,254.66,683.79144,185.64491,777.2165,252.38138,0.9159243683090795,Car,Car,-0.09856000000002041,2.834910000000008,-1.2235000000000582,-2.2786199999999894,0.0,0,2.95,1.91,18.44
001107,0.0,221.17,281.48,374.0,0.0,232.14224,261.91165,372.74625,0.8560445524920219,Car,Car,0.0,10.97224,-19.56835000000001,-1.253750000000025,0.99,0,-2.99,1.7,2.68
001107,647.48,177.36,726.98,239.27,646.243,178.74902,728.91327,239.16803,0.9393595431572719,Car,Car,-1.2369999999999663,1.389019999999988,1.9332699999999932,-0.10197000000002276,0.0,0,1.94,1.62,19.4
001108,0.0,160.43,180.97,374.0,0.24743444,167.66222,179.8053,375.0,0.954164807179689,Car,Car,0.24743444,7.232219999999984,-1.1647000000000105,1.0,0.73,0,-6.58,1.65,6.53
001108,0.0,181.2,238.95,318.3,0.0,174.28763,235.51138,312.72623,0.9007774754498159,Car,Car,0.0,-6.9123699999999815,-3.438619999999986,-5.5737700000000245,0.27,3,-6.73,1.71,9.25
001108,154.15,172.07,397.83,257.96,174.11499,171.98701,396.3582,260.63287,0.8860987654916829,Car,Car,19.96499,-0.08298999999999523,-1.4717999999999734,2.672870000000046,0.0,1,-6.5,1.58,14.17
001108,690.25,183.87,798.25,260.92,685.49866,182.72734,799.20715,259.40335,0.9183891048165136,Car,Car,-4.751340000000027,-1.1426600000000064,0.957149999999956,-1.516650000000027,0.0,0,2.75,1.71,15.73
001108,892.29,194.34,1241.0,374.0,882.48,195.7594,1240.3075,372.12418,0.9533802996591546,Car,Car,-9.809999999999945,1.419399999999996,-0.6925000000001091,-1.875819999999976,0.93,0,2.92,1.69,3.56
001108,656.16,173.73,714.73,222.71,649.85547,173.29964,712.37476,220.68095,0.8269457614193041,Car,Car,-6.30453,-0.430359999999979,-2.3552399999999807,-2.0290500000000122,0.0,1,2.67,1.72,26.54
001109,483.4,180.29,546.92,225.42,482.48715,181.46352,545.7821,224.8503,0.9312846916394885,Car,Car,-0.9128499999999917,1.1735199999999963,-1.137899999999945,-0.5696999999999832,0.0,0,-3.43,1.79,26.49
001110,87.42,197.7,416.58,361.44,82.59036,191.70967,412.0366,370.81622,0.8895865608589311,Car,Car,-4.829639999999998,-5.99033,-4.543399999999963,9.37621999999999,0.0,0,-3.85,1.72,8.61
001112,210.92,184.56,376.98,246.45,209.84584,184.38393,378.08093,245.72708,0.9729205034678519,Car,Car,-1.0741599999999778,-0.17607000000000994,1.1009300000000053,-0.7229199999999878,0.0,0,-8.36,1.86,19.2
001113,734.17,153.24,826.17,310.48,734.0899,149.19373,821.15375,307.0873,0.9023327826675833,Pedestrian,Pedestrian,-0.08010000000001583,-4.046270000000021,-5.016250000000014,-3.3926999999999907,0.0,0,2.01,1.46,8.25
001114,1016.4,123.01,1091.73,309.02,1016.7802,120.08281,1100.3872,371.39038,0.661301071183913,Pedestrian,Pedestrian,0.38020000000005894,-2.92719000000001,8.657199999999875,62.37038000000001,0.0,0,4.96,1.42,8.16
001114,357.91,191.36,502.65,269.18,364.19507,191.26129,496.84964,270.5191,0.9012414144995493,Car,Car,6.285069999999962,-0.09871000000001118,-5.800359999999955,1.3390999999999735,0.0,0,-3.86,1.88,16.14
001114,734.34,177.35,829.73,246.58,737.35175,178.54085,824.35535,244.36919,0.8672672489841796,Car,Car,3.0117500000000064,1.1908500000000117,-5.374649999999974,-2.2108100000000093,0.0,1,4.08,1.64,17.87
001114,658.8,172.02,696.76,195.57,662.2505,171.31195,694.3836,196.04071,0.8120904796025683,Car,Car,3.4505000000000337,-0.7080500000000143,-2.3763999999999896,0.47070999999999685,0.0,0,5.31,1.72,56.25
001116,834.51,207.92,1241.0,374.0,827.186,205.48195,1242.0,372.73785,0.9585605626104742,Car,Car,-7.323999999999955,-2.4380499999999756,1.0,-1.2621500000000196,0.8,0,2.66,1.75,4.37
001116,484.3,183.54,555.16,241.79,482.71616,186.03386,555.55426,239.21497,0.8902901351293335,Car,Car,-1.5838400000000092,2.493860000000012,0.39426000000003114,-2.575029999999998,0.0,0,-2.61,1.85,21.44
001116,675.17,186.49,769.91,259.18,670.48065,186.50175,771.1444,258.70447,0.9352129680460785,Car,Car,-4.68934999999999,0.011749999999977945,1.2344000000000506,-0.475529999999992,0.0,0,2.55,1.86,17.44
001117,667.61,180.68,729.33,226.81,664.32227,180.7552,729.90814,225.7962,0.9201209987314163,Car,Car,-3.2877300000000105,0.07519999999999527,0.5781399999999621,-1.0138000000000034,0.0,0,2.77,1.64,23.48
001117,763.02,182.19,977.84,310.17,762.47345,184.17932,976.30334,305.92856,0.9422290642971902,Car,Car,-0.5465500000000247,1.9893199999999922,-1.5366599999999835,-4.241440000000011,0.0,0,3.49,1.65,10.59
001117,729.1,175.97,783.84,207.71,729.94104,176.29724,782.9214,206.96182,0.9350615740289355,Car,Car,0.8410400000000209,0.3272399999999891,-0.9186000000000831,-0.7481800000000192,0.0,0,7.03,1.61,35.12
001118,124.93,183.16,238.12,223.76,124.81122,181.61037,233.24684,223.23738,0.9103971070588579,Car,Car,-0.118780000000001,-1.5496300000000076,-4.873160000000013,-0.5226199999999892,0.0,1,-18.45,2.07,31.27
001118,327.45,174.44,403.5,206.91,327.44656,174.11108,401.81015,207.28151,0.9575388278401044,Car,Car,-0.003440000000011878,-0.32892000000001076,-1.6898499999999785,0.3715100000000007,0.0,0,-14.1,1.89,41.66
001119,0.0,209.77,127.87,374.0,1.009126,207.34665,110.87074,373.28342,0.8447086986874989,Car,Car,1.009126,-2.4233499999999992,-16.999260000000007,-0.7165800000000218,1.0,0,-4.15,1.85,2.7
001119,247.64,202.13,366.05,265.63,248.57187,202.25291,365.85486,266.49783,0.97536194715439,Car,Car,0.9318700000000035,0.12291000000001873,-0.19514000000003762,0.8678300000000263,0.0,0,-7.74,2.2,18.61
001119,152.18,201.88,304.6,268.48,150.42355,207.01172,293.2715,268.96094,0.839735361363081,Car,Car,-1.756450000000001,5.131720000000001,-11.32850000000002,0.4809399999999755,0.0,1,-10.1,2.31,19.41
001120,0.0,162.07,257.53,374.0,0.16631348,153.41336,243.09685,375.0,0.9044351157929621,Car,Car,0.16631348,-8.656639999999982,-14.433149999999983,1.0,0.98,0,-3.55,1.74,3.41
001120,739.5,171.79,920.25,276.85,738.85114,172.72037,910.4448,276.15588,0.9278496874190529,Car,Car,-0.6488600000000133,0.9303700000000106,-9.805200000000013,-0.6941199999999981,0.0,0,3.39,1.46,12.06
001120,314.28,168.24,476.75,289.5,315.59854,170.23056,480.39313,287.1008,0.9357538025691935,Car,Car,1.3185400000000413,1.990559999999988,3.643129999999985,-2.3992000000000075,0.0,0,-3.5,1.69,12.37
001120,683.68,156.14,802.43,237.1,685.5013,156.90692,798.68243,235.23882,0.9221648592726227,Car,Car,1.8213000000000648,0.7669200000000274,-3.747569999999996,-1.8611799999999903,0.0,1,3.15,1.44,18.21
001121,0.0,193.74,226.13,374.0,1.5445701,205.19943,220.79361,372.93207,0.9021894272994783,Car,Car,1.5445701,11.459429999999998,-5.336389999999994,-1.0679299999999898,1.0,0,-3.03,1.79,2.24
001121,356.52,189.69,472.74,276.51,357.19458,189.07722,472.80594,273.64993,0.954221113841844,Car,Car,0.6745799999999917,-0.6127799999999866,0.06594000000001188,-2.8600700000000074,0.0,0,-3.94,1.85,15.06
001123,320.21,183.0,444.13,264.85,324.58856,183.02028,443.266,263.25708,0.9388185904508907,Car,Car,4.378559999999993,0.020280000000013843,-0.8639999999999759,-1.5929200000000492,0.0,0,-5.08,1.87,16.47
001123,455.24,182.79,511.27,218.57,463.3317,182.1091,513.215,218.2003,0.8054261008123866,Car,Car,8.091700000000003,-0.6808999999999799,1.94500000000005,-0.3696999999999946,0.0,0,-5.67,1.93,32.63
001123,695.01,172.95,833.99,278.07,694.007,173.06934,829.192,276.56042,0.9438103886218449,Car,Car,-1.0030000000000427,0.11934000000002243,-4.798000000000002,-1.5095799999999713,0.0,0,2.56,1.64,12.97
001124,243.8,146.85,341.25,333.97,234.04457,141.71303,340.99374,342.9711,0.8430655606694207,Pedestrian,Pedestrian,-9.755430000000018,-5.136969999999991,-0.2562599999999975,9.001099999999951,0.0,0,-3.25,1.49,7.17
001125,947.8,162.36,1241.0,336.23,947.5112,156.73544,1241.0585,342.4211,0.9352595775118472,Car,Car,-0.2887999999999238,-5.6245600000000024,0.05850000000009459,6.191100000000006,0.42,0,6.45,1.66,8.29
001125,0.0,188.69,137.68,349.48,0.0,192.7424,138.01749,356.67136,0.9308387440024184,Car,Car,0.0,4.052400000000006,0.3374900000000025,7.191359999999975,0.72,0,-6.79,1.58,7.09
001125,144.52,180.03,400.86,260.91,142.00049,176.12111,400.8684,265.54688,0.8956052213548037,Car,Car,-2.519509999999997,-3.9088900000000137,0.008399999999994634,4.636879999999962,0.0,0,-6.57,1.63,14.25
001126,442.17,174.06,494.78,227.32,437.53815,174.90532,495.26617,224.25108,0.8499029074921718,Car,Car,-4.631850000000043,0.8453199999999867,0.48617000000001553,-3.0689199999999914,0.0,0,-4.88,1.75,25.04
001127,0.0,177.33,276.66,374.0,0.5858357,175.2229,265.72702,373.74408,0.9473900143995159,Car,Car,0.5858357,-2.1071000000000026,-10.932980000000043,-0.25592000000000326,0.96,0,-3.27,1.59,3.25
001127,881.05,219.55,1241.0,374.0,881.58636,226.63478,1238.7858,373.016,0.9405156818616236,Car,Car,0.5363600000000588,7.084779999999995,-2.2141999999998916,-0.9839999999999804,1.0,0,2.68,1.75,2.75
001127,336.04,181.08,479.67,284.32,328.09283,180.08173,480.50854,281.21472,0.9068163272634231,Car,Car,-7.947170000000028,-0.9982700000000193,0.8385399999999663,-3.1052799999999934,0.0,0,-3.24,1.6,11.95
001127,697.14,185.86,801.22,256.57,694.9859,188.37776,803.29205,258.11832,0.9081386096610297,Car,Car,-2.1540999999999713,2.5177599999999813,2.07204999999999,1.5483199999999897,0.0,0,3.02,1.7,16.63
001127,445.27,179.63,530.22,238.63,441.63376,180.14713,531.02405,238.54616,0.9411231425773127,Car,Car,-3.6362399999999866,0.5171300000000087,0.8040499999999611,-0.08384000000000924,0.0,2,-3.14,1.57,18.94
001127,655.12,178.23,691.22,209.63,653.1975,179.51985,691.8032,209.13603,0.8852368048890087,Car,Car,-1.9225000000000136,1.2898500000000013,0.5831999999999198,-0.49396999999999025,0.0,0,3.16,1.8,36.92
